Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Satisf
0.585433518,-1.120468133,0.540888814,-1.704240293,1.250605312,0.746867124,1,0,0.636895471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1
0.585433518,-0.282345639,-0.355247792,1.396548481,-0.159503245,-0.130573154,1,0,-0.968086059,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1
0.585433518,-0.282345639,-0.355247792,0.638577892,0.270374808,0.414974039,1,0,0.078791269,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1
0.585433518,-1.120468133,0.540888814,-0.369178459,0.25416471,0.570297129,1,0,-0.968086059,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1
2.170966211,-1.120468133,-1.251384397,1.396548481,0.06676936,-0.411174648,1,0,0.68149597,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1
1.378199865,-0.282345639,-1.251384397,1.396548481,0.030762111,0.171275247,1,0,-0.365381359,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
1.378199865,-0.282345639,-1.251384397,-0.670644035,0.484715674,0.473123648,1,1,0.68149597,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1
-0.207332829,0.555776854,-0.355247792,0.285432504,0.36501311,0.524415238,1,1,1.034055619,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1
0.585433518,-1.120468133,0.540888814,0.638577892,-1.307958189,-0.130573154,1,1,-1.320645707,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1
-1.000099176,1.393899348,-0.355247792,1.396548481,-0.04322265,0.171275247,1,1,0.078791269,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1
-0.207332829,-1.120468133,1.43702542,1.396548481,0.171118215,0.045996841,1,1,0.875523546,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1
-0.207332829,-0.282345639,0.540888814,-0.05048628,0.36501311,0.14893829,1,0,-0.523913432,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1
-1.000099176,2.232021841,-1.251384397,-0.05048628,-0.282835347,0.700985233,1,1,1.478228245,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1
0.585433518,-0.282345639,-0.355247792,1.396548481,-0.812343992,-0.587744643,1,1,-0.523913432,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1
-1.000099176,0.555776854,0.540888814,-2.117678796,-0.282835347,0.222566837,1,0,-0.523913432,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1
0.585433518,-1.120468133,0.540888814,-0.670644035,-0.159503245,0.547960171,1,1,0.68149597,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0
0.585433518,-0.282345639,-0.355247792,0.638577892,0.171118215,0.414974039,1,0,0.68149597,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0
-1.000099176,2.232021841,-1.251384397,-0.369178459,-0.282835347,0.8588813,1,1,1.636760318,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
-1.792865522,1.393899348,0.540888814,-2.462210882,1.820839474,1.048715524,1,1,1.168092575,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1
-1.000099176,-0.282345639,1.43702542,0.285432504,0.625071777,0.667470609,1,0,0.68149597,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1
0.585433518,-1.120468133,0.540888814,1.008949885,-1.238990347,0.347845242,1,0,-0.523913432,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0
-0.207332829,1.393899348,-1.251384397,0.285432504,-0.554485821,0.187306819,1,1,1.168092575,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1
-0.207332829,-0.282345639,0.540888814,1.008949885,0.06676936,0.631159987,1,1,0.078791269,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1
-1.000099176,0.555776854,0.540888814,-0.05048628,1.127273215,0.611802347,1,0,0.431350918,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1
-0.207332829,-1.120468133,1.43702542,0.638577892,-0.554485821,-0.130573154,1,1,0.68149597,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1
0.585433518,0.555776854,-1.251384397,-0.05048628,0.455443847,0.913650747,1,1,1.034055619,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0
-0.207332829,-1.120468133,1.43702542,-0.369178459,0.171118215,0.826263639,1,0,0.078791269,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1
2.170966211,-1.120468133,-1.251384397,1.008949885,-1.692943909,-3.440577601,1,1,-0.968086059,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1
-0.207332829,1.393899348,-1.251384397,0.638577892,-0.758091269,0.045996841,1,1,-0.523913432,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1
0.585433518,-1.120468133,0.540888814,-0.05048628,0.171118215,0.56149935,1,1,1.034055619,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1
0.585433518,-1.120468133,0.540888814,-0.05048628,0.270374808,-0.227746634,1,0,-0.523913432,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1
-0.207332829,0.555776854,-0.355247792,-0.05048628,-0.925392888,0.445018723,1,1,1.034055619,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1
0.585433518,0.555776854,-1.251384397,0.285432504,-0.325665488,-0.432421554,1,0,-0.523913432,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1
-0.207332829,1.393899348,-1.251384397,0.638577892,0.06676936,-0.130573154,1,1,-0.523913432,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
0.585433518,-0.282345639,-0.355247792,-0.05048628,-0.119999936,-0.130573154,1,1,-0.231344401,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1
-1.000099176,-1.120468133,2.333162026,-0.05048628,-0.554485821,0.524415238,1,1,1.478228245,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
-1.000099176,0.555776854,0.540888814,-1.471681135,0.542025282,0.960521232,1,1,1.478228245,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
-0.207332829,-1.120468133,1.43702542,-1.471681135,0.455443847,-0.734269955,1,0,-1.320645707,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1
-1.792865522,3.070144335,-1.251384397,-1.919572846,0.455443847,0.831075568,0,0,-0.968086059,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0
0.585433518,-1.120468133,0.540888814,0.638577892,0.36501311,0.202769101,1,0,-0.115236307,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
-0.207332829,-0.282345639,0.540888814,-0.954883006,0.652017293,0.801372567,1,1,1.386615268,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
0.585433518,-1.120468133,0.540888814,-0.369178459,0.542025282,0.113125638,1,0,-0.523913432,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1
1.378199865,-1.120468133,-0.355247792,0.285432504,-0.119999936,-0.587744643,1,0,-0.523913432,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1
1.378199865,-0.282345639,-1.251384397,-0.670644035,-0.159503245,0.900590536,1,0,0.078791269,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1
-0.207332829,-1.120468133,1.43702542,-1.221895372,1.366885912,0.684550257,1,1,0.431350918,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
1.378199865,-0.282345639,-1.251384397,1.396548481,-0.199788852,-0.201346115,1,0,-0.968086059,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1
-1.000099176,-0.282345639,1.43702542,-0.05048628,-0.705247864,0.473123648,1,1,1.034055619,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
0.585433518,0.555776854,-1.251384397,0.638577892,-0.081249114,0.788372343,1,0,0.875523546,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0
-1.000099176,2.232021841,-1.251384397,-1.471681135,0.781637984,0.826263639,0,1,1.284200669,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1
-1.000099176,-1.120468133,2.333162026,-1.704240293,0.995978844,0.382701856,1,1,0.078791269,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1
2.170966211,-1.120468133,-1.251384397,-0.05048628,0.542025282,0.700985233,1,1,0.431350918,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0
-0.207332829,1.393899348,-1.251384397,-2.117678796,0.995978844,0.893392435,0,1,1.284200669,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1
0.585433518,-0.282345639,-0.355247792,1.801373683,-0.925392888,-3.440577601,1,0,-0.365381359,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1
-0.207332829,-0.282345639,0.540888814,-0.05048628,0.704860694,0.570297129,1,1,0.875523546,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1
-1.000099176,-1.120468133,2.333162026,-1.704240293,-0.199788852,0.171275247,1,1,-0.523913432,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1
-0.207332829,-0.282345639,0.540888814,-0.05048628,0.237824408,0.382701856,0,1,1.034055619,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1
-1.000099176,0.555776854,0.540888814,-1.919572846,0.704860694,0.570297129,1,0,-0.365381359,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1
1.378199865,-0.282345639,-1.251384397,-0.670644035,0.204744712,0.56149935,1,1,1.168092575,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1
-1.792865522,3.070144335,-1.251384397,-1.704240293,1.366885912,0.716822439,1,1,0.68149597,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1
-1.000099176,-0.282345639,1.43702542,0.638577892,0.36501311,0.483876668,1,0,0.078791269,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
-1.792865522,3.070144335,-1.251384397,-0.954883006,2.301738552,1.115844321,1,0,0.875523546,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1
-1.000099176,0.555776854,0.540888814,-2.117678796,0.542025282,0.774972048,1,0,-0.523913432,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1
-1.000099176,-1.120468133,2.333162026,-1.919572846,0.547668438,0.677798568,0,1,-1.923350409,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1
-0.207332829,0.555776854,-0.355247792,-0.369178459,-0.554485821,0.917591727,1,0,0.68149597,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1
-0.207332829,0.555776854,-0.355247792,-1.221895372,1.476877922,0.849808572,1,1,0.68149597,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
-0.207332829,1.393899348,-1.251384397,-0.670644035,-1.107695977,-3.440577601,1,0,-1.923350409,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1
-0.207332829,-1.120468133,1.43702542,-1.471681135,0.36501311,0.309953946,1,1,1.284200669,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1
-1.000099176,-0.282345639,1.43702542,-1.471681135,0.06676936,0.268448728,1,0,-1.320645707,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0
-1.000099176,2.232021841,-1.251384397,-0.670644035,0.855622741,0.684550257,1,0,0.078791269,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1
1.378199865,-1.120468133,-0.355247792,-0.05048628,0.781637984,0.716822439,1,1,0.68149597,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1
1.378199865,-1.120468133,-0.355247792,-0.954883006,-1.045095447,-0.02477612,0,0,-1.320645707,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1
-0.207332829,-1.120468133,1.43702542,-1.704240293,0.542025282,0.81399592,1,0,1.034055619,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1
-1.000099176,-1.120468133,2.333162026,-0.954883006,0.36501311,0.570297129,1,1,1.034055619,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
-1.000099176,-0.282345639,1.43702542,1.801373683,-0.86808328,-0.734269955,1,0,-0.968086059,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1
-1.000099176,0.555776854,0.540888814,-2.117678796,0.455443847,0.649693643,1,0,-0.523913432,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1
0.585433518,-0.282345639,-0.355247792,-0.369178459,-0.282835347,0.445018723,1,1,0.078791269,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1
-1.000099176,0.555776854,0.540888814,-2.117678796,0.171118215,0.309953946,0,0,-0.523913432,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1
0.585433518,0.555776854,-1.251384397,-0.369178459,0.270374808,0.309953946,1,0,-0.523913432,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1
-0.207332829,-1.120468133,1.43702542,-1.221895372,1.127273215,0.456479258,1,1,1.168092575,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1
-0.207332829,-0.282345639,0.540888814,-1.221895372,0.204744712,0.570297129,1,0,-0.523913432,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0
1.378199865,-1.120468133,-0.355247792,1.801373683,-0.812343992,-1.657592123,1,0,-1.923350409,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0
1.378199865,-1.120468133,-0.355247792,-0.369178459,0.270374808,-0.227746634,1,0,-1.923350409,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1
1.378199865,-1.120468133,-0.355247792,-0.954883006,0.995978844,0.774972048,1,1,0.875523546,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1.378199865,-0.282345639,-1.251384397,1.396548481,-0.705247864,-1.657592123,1,0,-2.970227736,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0
-0.207332829,-0.282345639,0.540888814,1.008949885,-0.414129717,-0.124089532,1,1,1.636760318,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1
-0.207332829,-0.282345639,0.540888814,-1.704240293,0.995978844,0.746867124,1,0,1.034055619,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1
-1.792865522,2.232021841,-0.355247792,-1.919572846,0.625071777,0.382701856,1,1,-0.523913432,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1
-1.000099176,0.555776854,0.540888814,0.285432504,0.171118215,0.309953946,1,1,-0.523913432,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1
-1.792865522,2.232021841,-0.355247792,-2.298558141,0.995978844,0.746867124,1,0,-0.523913432,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1
-1.000099176,0.555776854,0.540888814,-0.369178459,-0.159503245,0.171275247,0,0,-0.717941008,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1
-1.000099176,0.555776854,0.540888814,0.638577892,-0.414129717,0.273643325,1,0,1.034055619,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0
-1.000099176,2.232021841,-1.251384397,0.638577892,-0.159503245,0.748026845,1,1,-0.022537107,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0
-1.000099176,0.555776854,0.540888814,1.008949885,0.270374808,0.686221948,1,1,1.478228245,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1
-1.000099176,0.555776854,0.540888814,-2.117678796,-0.603508836,0.716822439,1,0,-1.923350409,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0
-1.000099176,-0.282345639,1.43702542,-1.471681135,0.542025282,0.649693643,1,1,0.68149597,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0
-1.000099176,0.555776854,0.540888814,0.638577892,-0.705247864,0.572902172,1,0,0.078791269,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0
-0.207332829,-0.282345639,0.540888814,-0.954883006,0.781637984,0.570297129,1,1,0.078791269,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1
-1.000099176,0.555776854,0.540888814,0.285432504,0.625071777,0.119302695,1,0,0.431350918,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0
-0.207332829,0.555776854,-0.355247792,0.285432504,0.542025282,0.685888123,1,0,1.034055619,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1
-1.000099176,-0.282345639,1.43702542,-0.369178459,-0.414129717,0.171275247,1,1,0.078791269,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1
-0.207332829,-0.282345639,0.540888814,-1.471681135,0.855622741,0.611802347,1,0,-0.365381359,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1
-1.000099176,1.393899348,-0.355247792,-0.369178459,-0.282835347,0.045996841,1,1,-0.523913432,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1
2.170966211,-1.120468133,-1.251384397,1.801373683,-0.414129717,-0.432421554,1,1,-1.320645707,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1
-1.000099176,1.393899348,-0.355247792,-0.369178459,-0.325665488,0.611802347,1,0,-1.320645707,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0
-1.000099176,1.393899348,-0.355247792,-2.298558141,0.995978844,0.611802347,1,0,0.078791269,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1
-0.207332829,-1.120468133,1.43702542,-0.670644035,-0.705247864,-0.130573154,1,1,0.68149597,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0
-0.207332829,1.393899348,-1.251384397,-0.369178459,0.542025282,0.716822439,1,0,0.68149597,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1
-1.792865522,1.393899348,0.540888814,-0.954883006,0.542025282,0.849808572,0,0,-0.115236307,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1
-0.207332829,-1.120468133,1.43702542,-0.954883006,0.542025282,0.473123648,1,1,0.68149597,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
-0.207332829,1.393899348,-1.251384397,-0.369178459,-1.307958189,-0.130573154,1,1,-0.365381359,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0
0.585433518,-1.120468133,0.540888814,-1.471681135,0.995978844,0.649693643,1,1,0.078791269,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1
-0.207332829,-1.120468133,1.43702542,0.638577892,0.927010997,0.473123648,1,1,-0.231344401,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0
-0.207332829,-0.282345639,0.540888814,0.638577892,0.542025282,0.570297129,0,1,0.68149597,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1
-1.792865522,1.393899348,0.540888814,-1.221895372,1.250605312,0.382701856,1,0,-1.923350409,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
-1.792865522,2.232021841,-0.355247792,-0.670644035,-0.04322265,0.473123648,1,1,0.078791269,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
0.585433518,-0.282345639,-0.355247792,1.008949885,-1.379346451,0.045996841,1,1,-0.523913432,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1
2.170966211,-1.120468133,-1.251384397,2.223425488,-0.86808328,-3.440577601,1,1,0.078791269,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1
0.585433518,-1.120468133,0.540888814,-0.670644035,0.36501311,0.305976977,1,1,1.034055619,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1
-1.792865522,2.232021841,-0.355247792,-1.704240293,0.36501311,0.524415238,1,0,-0.115236307,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
-1.000099176,-1.120468133,2.333162026,-1.704240293,0.855622741,0.538694392,1,1,0.431350918,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1
-1.000099176,-0.282345639,1.43702542,0.638577892,0.542025282,0.570297129,0,1,0.68149597,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1
1.378199865,-1.120468133,-0.355247792,0.285432504,-0.100532259,-0.432421554,1,1,-0.968086059,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1
-0.207332829,-0.282345639,0.540888814,1.008949885,-0.282835347,0.347845242,1,1,0.078791269,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1
0.585433518,-0.282345639,-0.355247792,0.285432504,-0.414129717,0.686888832,1,1,0.68149597,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1
0.585433518,-1.120468133,0.540888814,-0.954883006,2.537381772,0.638668365,1,0,0.68149597,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1
-1.000099176,-0.282345639,1.43702542,-1.704240293,0.542025282,0.611802347,1,0,-0.523913432,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1
