Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Satisf
2,0,3,361,2.033423755,4.209515015,1,1,5.698970004,1,5.698970004,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
2,3,0,441,2.079181246,4.079181246,0,1,4.698970004,1,4.698970004,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1
4,0,1,576,1.748188027,3,1,0,5,1,5,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1
1,3,1,324,2,4.414973348,1,1,6,1,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1
0,1,4,529,1.982271233,3.301029996,1,1,4.477121255,1,4.477121255,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1
2,2,1,169,2.093421685,3.991226076,0,1,4.77815125,0,5,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1
1,1,3,484,1.792391689,3.301029996,1,1,5,0,5.301029996,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0
3,2,0,484,2.100370545,3.602059991,1,0,5.176091259,0,5.477121255,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1
1,2,2,484,1.954242509,3.602059991,1,0,5.301029996,1,5.301029996,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1
5,0,0,576,1.982271233,3,1,0,5,1,5.301029996,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1
1,1,3,324,2.240549248,4.385606274,1,1,3.477121255,1,3.602059991,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1
3,1,1,441,1.963787827,3.903089987,1,0,4.301029996,1,4.301029996,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1
0,3,2,289,1.924279286,4.698970004,1,1,5.698970004,1,5.698970004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1
3,1,1,529,1.857332496,3.77815125,1,0,4.698970004,1,5,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0
2,0,3,361,2.176091259,3.73239376,1,0,5.176091259,0,5.397940009,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1
1,2,2,441,1.903089987,3.796574333,1,0,5,0,5.176091259,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
1,1,3,441,1.982271233,3.77815125,1,0,4.698970004,1,4.698970004,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0
2,0,3,529,1.806179974,3.31386722,1,0,5.544068044,0,6,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1
2,1,2,196,1.954242509,4.477121255,1,1,5,1,5.176091259,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1
2,1,2,484,1.880813592,3.301029996,1,0,4.698970004,0,5,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0
3,0,2,529,1.857332496,3.913813852,1,0,4.698970004,1,4.698970004,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1
2,1,2,441,1.857332496,2.602059991,1,0,4.301029996,1,4.301029996,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
3,1,1,625,1.556302501,0.301029996,1,0,4,0,4.477121255,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1
4,0,1,400,1.84509804,3.301029996,1,0,4.301029996,1,4.301029996,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1
4,0,1,625,1.77815125,0.301029996,1,0,4,1,4,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1
3,1,1,576,1.924279286,3.380211242,1,0,4.698970004,0,5,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0
3,2,0,576,1.73239376,2.447158031,1,1,3.698970004,1,4,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0
4,0,1,441,2.100370545,3,1,1,5,1,5,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1
3,1,1,529,1.982271233,3.079181246,1,0,5,0,5.301029996,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1
4,1,0,529,1.944482672,3.334453751,1,1,5.602059991,1,5.698970004,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0
3,1,1,484,1.643452676,2.77815125,1,1,4.77815125,1,5,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1
2,2,1,484,2.158362492,3.748188027,1,0,5.301029996,0,5.477121255,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1
3,1,1,400,1.982271233,3.903089987,0,0,4.698970004,1,4.698970004,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1
3,1,1,400,2.033423755,4.146128036,1,1,5,1,5.176091259,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
3,0,2,529,1.924279286,3.477121255,1,0,4.301029996,0,4.698970004,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1
4,0,1,484,1.62324929,3.796574333,1,0,4.477121255,1,4.698970004,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1
4,1,0,484,1.62324929,3,1,1,4.954242509,1,4.954242509,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1
1,0,4,144,1.880813592,4.146128036,1,1,5,1,5,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1
4,0,1,625,1.903089987,0.301029996,1,0,4.698970004,0,5,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1
0,0,5,100,2.712649702,4.602059991,1,0,5.698970004,1,5.698970004,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0
2,2,1,361,1.924279286,4.255272505,1,0,5,1,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1
1,2,2,289,2.240549248,3.380211242,1,0,4.397940009,1,4.301029996,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1
1,1,3,441,1.982271233,3.77815125,0,1,4.698970004,1,4.698970004,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1
2,1,2,529,2.158362492,3.829946696,1,0,5.301029996,1,5.301029996,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1
2,1,2,529,2.008600172,3.477121255,1,0,5.301029996,1,5.477121255,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1
4,0,1,529,1.819543936,4.079181246,1,0,5,1,5.176091259,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1
2,1,2,484,1.857332496,3.301029996,1,0,4.477121255,1,4.477121255,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1
0,5,0,441,1.982271233,4.204119983,0,0,4.698970004,1,4.698970004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1
1,1,3,289,2.033423755,4.025305865,1,0,4.698970004,1,5,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1
2,1,2,484,1.857332496,4.301029996,1,1,5.477121255,1,5.477121255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1
5,0,0,324,2.541579244,4.079181246,1,0,5,1,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1
0,1,4,484,1.991226076,0.301029996,1,1,4.477121255,1,3.698970004,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1
5,0,0,484,1.716003344,2.77815125,1,1,4.84509804,1,5,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
4,0,1,441,2.017033339,3.77815125,1,1,4.301029996,1,4.477121255,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1
4,0,1,484,2.100370545,3.414973348,1,0,4,1,4,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1
2,2,1,400,1.924279286,3.301029996,1,1,5.301029996,1,5.301029996,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1
3,0,2,576,2.056904851,3.806179974,1,1,5,0,5.477121255,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1
3,1,1,441,2.079181246,3.602059991,1,0,4.84509804,0,5.301029996,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1
3,2,0,441,1.84509804,4,1,1,5,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1
4,0,1,196,2.093421685,4.170261715,1,0,5.301029996,1,5.477121255,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1
0,4,1,256,2.158362492,4.086359831,1,0,4.477121255,1,4,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1
3,1,1,576,1.924279286,3.301029996,1,0,4.301029996,1,4.301029996,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1
5,0,0,529,1.892094603,4.079181246,1,0,5.301029996,1,5.477121255,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0
3,0,2,289,1.84509804,3.643452676,1,1,4.301029996,1,4.301029996,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1
1,2,2,484,1.86332286,3.301029996,1,0,4.698970004,0,5,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0
1,3,1,361,1.857332496,3.903089987,1,0,4.698970004,1,4.698970004,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1
1,2,2,441,2.120573931,3.602059991,1,0,3.698970004,1,4,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1
0,4,1,400,1.77815125,4.008600172,0,1,4,1,4,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1
1,1,3,324,2.079181246,4.309630167,1,0,5.176091259,1,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1
2,3,0,361,1.913813852,4.342422681,1,0,5,1,5,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1
2,0,3,441,1.954242509,3.963787827,1,1,5,1,5,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1
3,0,2,121,2.120573931,4.380211242,1,0,5,1,5,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1
0,2,2,225,2.209515015,4.301029996,1,0,4.477121255,1,4.477121255,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1
2,1,2,441,1.991226076,3.84509804,1,1,4.77815125,1,4.77815125,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1
1,1,3,441,1.954242509,3.086359831,1,0,4.477121255,1,4.477121255,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1
1,0,4,400,1.954242509,4,1,1,5.77815125,0,6,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0
3,2,0,441,1.77815125,3.602059991,1,0,4.698970004,0,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1
5,0,0,324,1.819543936,3.485721426,1,0,4.698970004,1,4,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1
2,2,1,361,2.610660163,4.204119983,0,0,5.698970004,1,5.698970004,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1
0,1,4,361,1.982271233,4,0,1,4.698970004,1,4.698970004,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1
3,0,2,400,2.033423755,4.079181246,1,1,6,0,6.176091259,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
4,0,1,529,1.982271233,3.477121255,1,1,4.477121255,1,4.698970004,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0
1,4,0,289,2.133538908,4.477121255,1,1,5.903089987,1,5.698970004,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1
3,0,2,324,2.220108088,3,1,1,4.176091259,1,4.176091259,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1
3,1,1,484,1.892094603,0.301029996,1,0,4.84509804,1,4.84509804,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1
0,3,2,289,2.120573931,4.523746467,1,0,5.397940009,1,5.397940009,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
1,2,2,324,1.924279286,3.903089987,0,0,4.698970004,1,4.698970004,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
3,0,2,441,1.924279286,4.255272505,1,1,5.477121255,1,5.477121255,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1
5,0,0,361,2.017033339,3.84509804,1,0,5,1,5.176091259,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1
4,1,0,324,1.892094603,0.301029996,1,0,5.698970004,1,5.698970004,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
3,0,2,576,2.033423755,2.77815125,1,1,5.397940009,1,5.397940009,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1
4,1,0,484,2.008600172,3.477121255,1,0,5.176091259,0,5.397940009,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1
1,0,4,121,1.982271233,3.954242509,1,1,4.477121255,1,4.477121255,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1
2,0,3,441,1.748188027,3.77815125,1,1,3.301029996,1,3.698970004,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0
2,0,3,484,1.924279286,3.447158031,1,0,4.477121255,1,4.698970004,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1
2,0,3,400,2.033423755,4.178976947,1,0,5.477121255,0,5.698970004,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1
2,2,1,324,2.033423755,4,1,0,5.477121255,1,5.698970004,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1
2,0,3,361,2.008600172,3.806179974,1,1,4.903089987,1,5.176091259,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
4,1,0,625,2.008600172,0.301029996,1,1,5.301029996,1,5.477121255,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1
3,1,1,529,1.748188027,3.77815125,1,0,5.698970004,1,5.698970004,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1
4,0,1,441,1.819543936,3.414973348,1,1,5,0,5.301029996,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1
3,0,2,400,1.77815125,3.204119983,1,1,4.698970004,1,4.698970004,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1
3,2,0,441,1.924279286,3.779596491,1,0,4.77815125,0,4.301029996,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0
3,1,1,400,2.079181246,3.342422681,1,1,4.698970004,1,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1
3,0,2,289,1.924279286,3.781755375,0,0,4.698970004,1,4.698970004,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1
2,3,0,361,2.10720997,4.380211242,1,0,5.301029996,0,5.477121255,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1
1,0,4,400,2.033423755,3.954242509,1,1,5.176091259,1,5.477121255,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
2,1,2,400,2.209515015,4.41564098,1,1,4.477121255,1,4.477121255,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
5,0,0,324,1.982271233,3.602059991,1,0,4.301029996,1,4.698970004,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1
3,1,1,400,2.357934847,4.447158031,1,1,5.301029996,1,5.477121255,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1
3,0,2,529,1.819543936,3.477121255,1,0,4.698970004,0,5,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
3,2,0,400,1.982271233,3.77815125,1,1,5.477121255,1,5.477121255,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1
4,1,0,361,1.913813852,4.305351369,1,0,4.301029996,0,4.477121255,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1
2,0,3,529,1.924279286,4.079181246,1,0,3.301029996,1,3.602059991,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1
1,1,3,529,1.819543936,3,1,0,5,1,5,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0
1,2,2,225,2.120573931,4.579783597,1,1,5.477121255,1,5.544068044,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,3,196,2.158362492,3.903089987,1,0,4.301029996,1,4.698970004,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1
3,1,1,361,1.857332496,2.602059991,1,1,4.698970004,1,4.77815125,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
2,3,0,484,1.763427994,4.013679697,1,0,4.301029996,0,4.698970004,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0
2,2,1,324,1.924279286,4.204119983,1,0,4.477121255,1,4.477121255,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1
2,0,3,324,2.255272505,4.301029996,0,1,5.397940009,1,5.397940009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1
3,0,2,289,1.924279286,4.113943352,0,1,5,1,5,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1
4,0,1,625,1.982271233,3.301029996,1,1,5,0,5.301029996,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0
0,5,0,144,2.440909082,4.556302501,1,1,4.698970004,1,5,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0
1,0,4,400,2.158362492,4.73239376,1,1,5.176091259,1,5.301029996,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1
4,0,1,441,2.033423755,3.301029996,1,0,4.477121255,0,4,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1
3,1,1,324,2.146128036,4.113943352,0,0,4.77815125,1,4.77815125,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1
1,3,1,361,1.944482672,4.255272505,1,1,5.698970004,1,5.698970004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1
2,3,0,484,2.017033339,4.322219295,1,1,5.397940009,0,5.698970004,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1
2,0,3,484,1.982271233,3.301029996,1,0,4.301029996,1,4.301029996,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1
1,3,1,400,1.792391689,3.903089987,1,0,5.301029996,1,5.477121255,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0
3,0,2,324,2.079181246,4.255272505,1,0,5,1,5.176091259,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1
2,1,2,441,2.322219295,4,1,0,5.176091259,1,5.477121255,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1
5,0,0,625,1.77815125,0.301029996,1,1,4.698970004,0,5,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1
2,0,3,324,2.079181246,4.041392685,1,0,5.397940009,1,5.544068044,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1
2,2,1,289,1.903089987,4.380934463,1,0,4.698970004,1,5,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0
2,0,3,441,2.033423755,2.301029996,1,1,5,1,4,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1
1,2,2,324,2.100370545,4.698970004,1,1,6,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1
3,0,2,361,2.158362492,4.531478917,1,0,5.301029996,1,5.301029996,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1
1,3,1,289,1.924279286,4,1,0,4.698970004,1,5.477121255,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
2,3,0,441,1.934498451,4,1,1,5.477121255,1,5.602059991,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1
2,0,3,324,2.079181246,4.13289977,1,1,4.698970004,1,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1
1,4,0,400,2.008600172,4.013679697,1,1,3.698970004,1,5.113943352,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
2,3,0,400,1.982271233,3.477121255,1,1,5.176091259,1,5.301029996,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0
3,1,1,324,2.176091259,3.973127854,1,1,4.903089987,0,5,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1
1,2,2,484,1.832508913,0.301029996,1,0,4,1,4.301029996,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0
2,1,2,441,2.033423755,3.698970004,1,0,4.77815125,0,5,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1
