,index,date,movieCd,audiCnt,scrnCnt,showCnt
708,8,20190312,20180937,2347,92,165
709,9,20190312,20175407,1472,17,17
710,0,20190313,20181877,126639,1874,9673
711,1,20190313,20197283,18779,582,1513
712,2,20190313,20196601,11665,614,1463
713,3,20190313,20182530,9226,510,959
714,4,20190313,20185881,8705,527,1184
715,5,20190313,20177539,8076,504,1087
716,6,20190313,20184574,3232,130,193
717,7,20190313,20180937,2411,91,180
718,8,20190313,20198603,1332,2,3
719,9,20190313,20197846,1261,3,4
720,0,20190314,20181877,116329,1624,8353
721,1,20190314,20197283,52817,686,3070
722,2,20190314,20197356,11599,457,1214
723,3,20190314,20196601,7028,410,839
724,4,20190314,20176103,6239,35,35
725,5,20190314,20182530,5386,305,480
726,6,20190314,20185881,5294,371,656
727,7,20190314,20197783,3689,175,742
728,8,20190314,20177539,3503,271,439
729,9,20190314,20197483,3017,269,510
730,0,20190315,20181877,173930,1648,8789
731,1,20190315,20197283,63544,718,3213
732,2,20190315,20197356,11572,462,1249
733,3,20190315,20196601,8213,418,849
734,4,20190315,20185881,5926,368,683
735,5,20190315,20182530,5416,317,523
736,6,20190315,20177539,3997,277,462
737,7,20190315,20197783,2997,170,675
738,8,20190315,20197483,2590,254,481
739,9,20190315,20184574,2344,82,135
740,0,20190316,20181877,472295,1779,9428
741,1,20190316,20197283,133134,850,3465
742,2,20190316,20176103,28293,373,377
743,3,20190316,20197356,21532,472,1153
744,4,20190316,20196601,16972,453,860
745,5,20190316,20182530,11243,348,568
746,6,20190316,20185881,11229,379,643
747,7,20190316,20196723,8575,372,509
748,8,20190316,20177539,7730,289,431
749,9,20190316,20184574,5137,84,133
750,0,20190317,20181877,365797,1751,9123
751,1,20190317,20197283,116887,832,3443
752,2,20190317,20176103,30127,375,377
753,3,20190317,20197356,18292,460,1104
754,4,20190317,20196601,16559,453,848
755,5,20190317,20182530,10714,347,567
756,6,20190317,20185881,9370,369,620
757,7,20190317,20196723,8092,369,502
758,8,20190317,20177539,5247,271,413
759,9,20190317,20184574,4215,81,130
760,0,20190318,20181877,82944,1592,8043
761,1,20190318,20197283,36891,751,3359
762,2,20190318,20197356,8243,460,1148
763,3,20190318,20176103,6693,17,23
764,4,20190318,20182530,4531,339,597
765,5,20190318,20196601,4489,406,769
766,6,20190318,20185881,3996,373,657
767,7,20190318,20183096,2843,12,12
768,8,20190318,20177539,2376,279,439
769,9,20190318,20184574,2074,73,146
770,0,20190319,20181877,72224,1599,7813
771,1,20190319,20197283,32292,756,3251
772,2,20190319,20197356,7829,455,1101
773,3,20190319,20176103,6190,35,35
774,4,20190319,20182530,4813,340,579
775,5,20190319,20196601,4435,399,751
776,6,20190319,20185881,4121,367,650
777,7,20190319,20175407,3432,28,28
778,8,20190319,20197483,2197,218,341
779,9,20190319,20177539,2149,272,427
780,0,20190320,20176103,165833,1146,5258
781,1,20190320,20181877,46019,729,2840
782,2,20190320,20197846,33072,833,3059
783,3,20190320,20175407,27175,900,2892
784,4,20190320,20197283,12025,513,1196
785,5,20190320,20197483,2147,122,130
786,6,20190320,20197356,2010,177,248
787,7,20190320,20184574,1378,48,86
788,8,20190320,20196601,1243,106,119
789,9,20190320,20185485,1218,6,6
790,0,20190321,20176103,170825,1166,5802
791,1,20190321,20181877,45256,738,2923
792,2,20190321,20197846,29275,807,3106
793,3,20190321,20175407,20549,849,2864
794,4,20190321,20197283,9784,456,1050
795,5,20190321,20198603,5963,79,131
796,6,20190321,20196820,2423,133,231
797,7,20190321,20196601,2021,69,87
798,8,20190321,20197356,1914,111,187
799,9,20190321,20183096,1853,9,9
800,0,20190322,20176103,214510,1268,6372
801,1,20190322,20181877,65373,812,3252
802,2,20190322,20197846,27478,772,2910
803,3,20190322,20175407,19826,797,2566
804,4,20190322,20197283,12564,447,1051
805,5,20190322,20198603,4447,80,129
806,6,20190322,20183773,2100,10,10
807,7,20190322,20197356,2032,114,189
808,8,20190322,20196820,1872,133,231
809,9,20190322,20184574,1644,56,86
810,0,20190323,20176103,480709,1410,7486
811,1,20190323,20181877,178487,938,3821
812,2,20190323,20197846,50105,731,2676
813,3,20190323,20175407,32698,675,2052
814,4,20190323,20197283,27842,496,1067
815,5,20190323,20197617,9775,354,478
816,6,20190323,20198603,7306,90,147
817,7,20190323,20184574,3802,57,89
818,8,20190323,20197356,3801,103,172
819,9,20190323,20183773,2970,16,17
820,0,20190324,20176103,416173,1431,7433
821,1,20190324,20181877,142380,947,3768
822,2,20190324,20197846,46589,718,2513
823,3,20190324,20175407,28126,659,1884
824,4,20190324,20197283,23494,491,1060
825,5,20190324,20197617,11520,372,495
826,6,20190324,20198603,5292,94,152
827,7,20190324,20197356,3345,101,169
828,8,20190324,20184574,3302,62,99
829,9,20190324,20183773,3221,8,13
830,0,20190325,20176103,126999,1330,6948
831,1,20190325,20181877,32899,785,3330
832,2,20190325,20197846,18692,687,2381
833,3,20190325,20175407,9918,590,1741
834,4,20190325,20197283,7153,415,967
835,5,20190325,20166602,1756,7,7
836,6,20190325,20197356,1656,110,178
837,7,20190325,20184574,1513,58,101
838,8,20190325,20182588,1378,4,5
839,9,20190325,20198603,1289,76,124
840,0,20190326,20176103,110062,1344,6942
841,1,20190326,20181877,29769,806,3285
842,2,20190326,20197846,16565,691,2345
843,3,20190326,20175407,10031,616,1700
844,4,20190326,20197283,6261,421,945
845,5,20190326,20197987,2329,37,37
846,6,20190326,20186324,1894,9,9
847,7,20190326,20184574,1593,61,104
848,8,20190326,20197356,1465,105,171
849,9,20190326,20197092,1465,5,5
850,0,20190327,20185352,213624,1084,4898
851,1,20190327,20176103,204620,1119,5122
852,2,20190327,20181877,46503,636,1848
853,3,20190327,20183773,30692,488,1198
854,4,20190327,20196025,24835,569,1077
855,5,20190327,20197846,8176,444,749
856,6,20190327,20166301,6246,417,898
857,7,20190327,20197483,5780,27,53
858,8,20190327,20175407,4465,294,474
859,9,20190327,20197987,4254,108,205
860,0,20190328,20185352,93773,1008,4701
861,1,20190328,20176103,89657,1037,4985
862,2,20190328,20181877,23510,552,1616
863,3,20190328,20183773,14808,475,1175
864,4,20190328,20196025,11990,564,1660
865,5,20190328,20197483,10506,39,67
866,6,20190328,20197846,4120,355,598
867,7,20190328,20166301,3540,390,801
868,8,20190328,20198146,3262,167,282
869,9,20190328,20198403,3096,14,14
870,0,20190329,20185352,134576,1066,5039
871,1,20190329,20176103,117576,1112,5321
872,2,20190329,20181877,30748,571,1715
873,3,20190329,20183773,21064,478,1213
874,4,20190329,20196025,16537,595,1700
875,5,20190329,20197846,4063,346,556
876,6,20190329,20198146,3448,169,286
877,7,20190329,20197483,3420,10,24
878,8,20190329,20166301,3240,363,705
879,9,20190329,20175407,2826,247,368
880,0,20190330,20185352,275449,1132,5487
881,1,20190330,20176103,256035,1157,5736
882,2,20190330,20196025,78695,761,2200
883,3,20190330,20181877,77530,619,1895
884,4,20190330,20183773,46030,482,1186
885,5,20190330,20197846,6852,301,458
886,6,20190330,20166301,5450,400,636
887,7,20190330,20198146,5164,157,250
888,8,20190330,20197987,4134,100,238
889,9,20190330,20175407,4021,226,306
890,0,20190331,20176103,228291,1154,5587
891,1,20190331,20185352,218619,1113,5308
892,2,20190331,20196025,80587,797,2198
893,3,20190331,20181877,67187,620,1825
894,4,20190331,20183773,51007,532,1226
895,5,20190331,20197846,6379,290,423
896,6,20190331,20166301,5210,370,594
897,7,20190331,20198146,5028,157,245
898,8,20190331,20197987,3997,105,237
899,9,20190331,20197552,3883,242,279
900,0,20190401,20176103,78882,1082,5258
901,1,20190401,20185352,73248,1028,4853
902,2,20190401,20183773,20766,491,1257
903,3,20190401,20181877,19069,557,1718
904,4,20190401,20196025,11698,565,1504
905,5,20190401,20197846,3091,305,461
906,6,20190401,20180825,3090,9,9
907,7,20190401,20198146,3055,161,271
908,8,20190401,20166301,2254,349,561
909,9,20190401,20197987,1939,106,245
910,0,20190402,20176103,61621,1082,5189
911,1,20190402,20185352,54393,1015,4714
912,2,20190402,20183773,16164,503,1256
913,3,20190402,20181877,15197,562,1692
914,4,20190402,20196025,8960,547,1381
915,5,20190402,20197092,4421,24,24
916,6,20190402,20198146,3259,155,269
917,7,20190402,20197846,2596,291,440
918,8,20190402,20196244,2385,9,9
919,9,20190402,20166301,2221,344,547
920,0,20190403,20196244,86809,1132,5199
921,1,20190403,20183096,45516,852,3735
922,2,20190403,20176103,41265,668,2595
923,3,20190403,20185352,37751,612,2232
924,4,20190403,20183773,10495,294,495
925,5,20190403,20197092,8814,405,916
926,6,20190403,20181877,7681,342,667
927,7,20190403,20196025,2863,257,355
928,8,20190403,20198104,2548,11,11
929,9,20190403,20197483,2205,9,16
930,0,20190404,20196244,55807,1141,5072
931,1,20190404,20183096,43517,847,3537
932,2,20190404,20176103,35902,686,2585
933,3,20190404,20185352,32093,621,2162
934,4,20190404,20183773,9726,342,570
935,5,20190404,20181877,7670,340,643
936,6,20190404,20197092,6349,402,881
937,7,20190404,20196025,3036,248,327
938,8,20190404,20198104,1795,12,12
939,9,20190404,20199814,1572,31,48
940,0,20190405,20196244,70676,1148,5152
941,1,20190405,20183096,57313,862,3575
942,2,20190405,20176103,47658,709,2719
943,3,20190405,20185352,47592,658,2293
944,4,20190405,20183773,16465,383,701
945,5,20190405,20181877,11038,371,703
946,6,20190405,20197092,5665,383,775
947,7,20190405,20196025,3380,268,361
948,8,20190405,20198104,2342,12,12
949,9,20190405,20198043,1769,115,145
950,0,20190406,20196244,159700,1125,5252
951,1,20190406,20183096,113329,856,3652
952,2,20190406,20176103,99663,747,2903
953,3,20190406,20185352,95397,712,2464
954,4,20190406,20183773,37263,433,899
955,5,20190406,20196025,27043,509,876
956,6,20190406,20181877,26649,407,780
957,7,20190406,20197092,7412,393,639
958,8,20190406,20198023,1884,183,203
959,9,20190406,20198146,1809,45,74
960,0,20190407,20196244,124471,1098,4986
961,1,20190407,20183096,105359,856,3580
962,2,20190407,20176103,82722,744,2823
963,3,20190407,20185352,67661,694,2392
964,4,20190407,20183773,34966,438,948
965,5,20190407,20196025,26437,520,912
966,6,20190407,20181877,21687,421,797
967,7,20190407,20197092,7548,399,634
968,8,20190407,20198023,1739,176,200
969,9,20190407,20198146,1490,45,70
970,0,20190408,20183096,39139,824,3488
971,1,20190408,20196244,28855,1005,4202
972,2,20190408,20176103,27171,666,2682
973,3,20190408,20185352,19120,621,2139
974,4,20190408,20183773,9254,374,836
975,5,20190408,20181877,6842,374,784
976,6,20190408,20197092,4931,395,705
977,7,20190408,20196025,1842,238,323
978,8,20190408,20188393,1476,4,4
979,9,20190408,20198146,1029,51,77
980,0,20190409,20183096,40232,856,3546
981,1,20190409,20176103,24902,705,2645
982,2,20190409,20196244,23894,1000,3905
983,3,20190409,20185352,16201,614,2040
984,4,20190409,20183773,7732,373,818
985,5,20190409,20181877,6522,383,778
986,6,20190409,20197092,5343,405,709
987,7,20190409,20196025,2000,242,335
988,8,20190409,20197483,988,11,17
989,9,20190409,20198104,953,18,18
990,0,20190410,20183096,43351,791,3063
991,1,20190410,20185406,36048,585,2164
992,2,20190410,20176103,24863,589,2206
993,3,20190410,20197423,18905,564,2013
994,4,20190410,20196244,15815,686,2275
995,5,20190410,20185352,13768,483,1412
996,6,20190410,20198403,10050,445,1363
997,7,20190410,20183773,9213,334,705
998,8,20190410,20181877,4378,231,440
999,9,20190410,20197092,3214,149,226
1000,0,20190411,20183096,32524,717,2526
1001,1,20190411,20185406,28247,658,2142
1002,2,20190411,20180825,23357,586,2499
1003,3,20190411,20176103,15029,525,1445
1004,4,20190411,20197423,12690,529,1655
1005,5,20190411,20198104,11016,227,938
1006,6,20190411,20198844,9013,169,722
1007,7,20190411,20196244,8971,554,1530
1008,8,20190411,20185352,8471,410,891
1009,9,20190411,20198403,7998,417,1146
1010,0,20190412,20183096,46922,773,2751
1011,1,20190412,20185406,33818,680,2285
1012,2,20190412,20180825,28818,601,2639
1013,3,20190412,20176103,19989,536,1482
1014,4,20190412,20197423,14977,548,1626
1015,5,20190412,20198104,13494,235,944
1016,6,20190412,20196244,13123,555,1455
1017,7,20190412,20185352,12152,411,909
1018,8,20190412,20198403,10414,434,1158
1019,9,20190412,20198844,9159,183,747
1020,0,20190413,20183096,86029,862,3271
1021,1,20190413,20185406,61190,726,2596
1022,2,20190413,20180825,41609,670,2834
1023,3,20190413,20176103,35498,561,1554
1024,4,20190413,20196244,23732,581,1361
1025,5,20190413,20198104,22198,241,949
1026,6,20190413,20197423,22097,516,1514
1027,7,20190413,20185352,20068,406,842
1028,8,20190413,20198844,16108,213,837
1029,9,20190413,20183773,15666,307,596
1030,0,20190414,20183096,98132,865,3228
1031,1,20190414,20185406,60574,726,2558
1032,2,20190414,20180825,43551,673,2745
1033,3,20190414,20176103,37979,563,1542
1034,4,20190414,20196244,21931,563,1277
1035,5,20190414,20198104,20075,238,915
1036,6,20190414,20197423,17858,498,1384
1037,7,20190414,20198844,17664,212,807
1038,8,20190414,20198403,16843,457,1026
1039,9,20190414,20185352,16560,384,800
1040,0,20190415,20183096,30109,800,2951
1041,1,20190415,20185406,17854,632,2344
1042,2,20190415,20180825,16229,612,2499
1043,3,20190415,20176103,12075,522,1469
1044,4,20190415,20198403,6684,428,953
1045,5,20190415,20198104,6494,225,811
1046,6,20190415,20198844,5903,180,720
1047,7,20190415,20197423,5508,442,1086
1048,8,20190415,20185352,4638,366,699
1049,9,20190415,20196244,4207,462,954
1050,0,20190416,20183096,42389,827,3085
1051,1,20190416,20180825,15017,628,2381
1052,2,20190416,20185406,13726,623,2240
1053,3,20190416,20176103,10446,542,1418
1054,4,20190416,20185784,8945,48,48
1055,5,20190416,20198403,6529,424,945
1056,6,20190416,20198104,5891,226,796
1057,7,20190416,20198844,4630,189,706
1058,8,20190416,20181877,4202,213,346
1059,9,20190416,20185352,4141,349,667
1060,0,20190417,20183096,32539,709,2719
1061,1,20190417,20183454,23480,579,2707
1062,2,20190417,20180825,12303,536,1600
1063,3,20190417,20185406,10417,524,1760
1064,4,20190417,20182501,8181,488,1501
1065,5,20190417,20176103,8177,433,1086
1066,6,20190417,20198104,5363,193,638
1067,7,20190417,20185784,5050,19,23
1068,8,20190417,19990220,4512,168,512
1069,9,20190417,20188393,4124,360,822
1070,0,20190418,20183096,29015,671,2496
1071,1,20190418,20183454,20208,585,2505
1072,2,20190418,20198982,14535,363,798
1073,3,20190418,20180825,10363,507,1323
1074,4,20190418,20185406,8238,488,1443
1075,5,20190418,20176103,6667,394,825
1076,6,20190418,20182501,6125,465,1289
1077,7,20190418,19990220,4118,173,542
1078,8,20190418,20198104,3906,182,516
1079,9,20190418,20185784,3877,14,14
1080,0,20190419,20183096,36846,727,2744
1081,1,20190419,20183454,28242,590,2589
1082,2,20190419,20198982,12763,418,999
1083,3,20190419,20180825,12429,541,1401
1084,4,20190419,20185406,10171,517,1471
1085,5,20190419,20176103,8613,387,851
1086,6,20190419,20182501,7957,475,1287
1087,7,20190419,20181877,6924,161,303
1088,8,20190419,20198104,5429,184,543
1089,9,20190419,19990220,5317,181,567
1090,0,20190420,20183096,70426,878,3317
1091,1,20190420,20183454,48637,620,2678
1092,2,20190420,20180825,20667,560,1494
1093,3,20190420,20181877,18607,202,466
1094,4,20190420,20198982,17669,447,1236
1095,5,20190420,20185406,17351,517,1526
1096,6,20190420,20176103,15842,404,937
1097,7,20190420,20182501,11130,484,1243
1098,8,20190420,19990220,9312,183,611
1099,9,20190420,20198104,9272,192,557
1100,0,20190421,20183096,63042,855,3232
1101,1,20190421,20183454,37652,587,2546
1102,2,20190421,20180825,19505,561,1459
1103,3,20190421,20181877,18353,223,521
1104,4,20190421,20198982,15476,445,1221
1105,5,20190421,20185406,13910,510,1446
1106,6,20190421,20176103,13477,404,914
1107,7,20190421,20182501,10163,463,1164
1108,8,20190421,19990220,8057,183,589
1109,9,20190421,20198104,7840,192,535
1110,0,20190422,20183096,21995,783,2836
1111,1,20190422,20183454,12805,557,2098
1112,2,20190422,20180825,9284,516,1364
1113,3,20190422,20198982,7981,413,1076
1114,4,20190422,20181877,7076,196,498
1115,5,20190422,20176103,4859,371,825
1116,6,20190422,20185406,4841,466,1200
1117,7,20190422,20182501,3922,413,908
1118,8,20190422,19990220,3822,171,538
1119,9,20190422,20198844,3361,139,431
1120,0,20190423,20183096,21873,783,2830
1121,1,20190423,20183454,10738,557,1980
1122,2,20190423,20180825,10144,537,1397
1123,3,20190423,20198982,9785,422,1096
1124,4,20190423,20181877,8620,212,548
1125,5,20190423,20176103,4603,375,804
1126,6,20190423,20185406,4367,465,1129
1127,7,20190423,19990220,4272,175,543
1128,8,20190423,20198844,4044,135,427
1129,9,20190423,20182501,3439,423,866
1130,0,20190424,20184889,1338729,2760,12544
1131,1,20190424,20183096,17660,422,883
1132,2,20190424,20180825,3315,156,207
1133,3,20190424,20198982,3122,203,280
1134,4,20190424,20183454,3013,183,275
1135,5,20190424,19990220,1618,128,178
1136,6,20190424,20181877,1497,55,65
1137,7,20190424,20198104,1421,62,91
1138,8,20190424,20198912,1064,163,177
1139,9,20190424,20199189,1043,15,16
1140,0,20190425,20184889,832180,2759,12337
1141,1,20190425,20198183,16260,530,935
1142,2,20190425,20183096,9375,423,777
1143,3,20190425,20183454,2081,160,234
1144,4,20190425,20180825,1995,129,156
1145,5,20190425,20198982,1992,127,171
1146,6,20190425,20181877,1790,60,72
1147,7,20190425,19990220,1609,125,191
1148,8,20190425,20169323,1032,43,55
1149,9,20190425,20198912,795,33,38
1150,0,20190426,20184889,1046691,2796,12831
