,title,content
96,*혈압주의* 옷가게 알바하다가 최악의 변태진상(손놈) ??만난 썰;; 상상초월 의류매장 알바 리뷰ㅣ워크맨 ep.24,"뜨내기란말    어이가 없다. 서비스 매장에서 일하는 사람 마인드가 어떻게 저러냐. 
나는 옷사러가도 진짜 친절하고 옆에서 세세하게 도와주면, 그 마인드에 감동해서라도 하나두개씩 사게되던데. 저렇게 너 어차피 안살거잖아 마인드로 대충대충하면 맘에 들던거도 거기서 안사고 다른매장이나 인터넷으로 구매하게 되더라    그런 소소한게 쌓여서 전부다 매장 매출로 이어지는거지. 
손님들한테 뜨내기라니. 돈 쓰는 사람만 손님인가     나중에라도 다시와서 살 수 있는게 잠재적 고객들인데 에휴"
97,*혈압주의* 옷가게 알바하다가 최악의 변태진상(손놈) ??만난 썰;; 상상초월 의류매장 알바 리뷰ㅣ워크맨 ep.24,"저기  지점 기본이 안되어있네
잔돈도 준비안하고   먼 장사를 한다는거야?"
98,*혈압주의* 옷가게 알바하다가 최악의 변태진상(손놈) ??만난 썰;; 상상초월 의류매장 알바 리뷰ㅣ워크맨 ep.24,자동차 정비소에서 일해주세요~~~
99,*혈압주의* 옷가게 알바하다가 최악의 변태진상(손놈) ??만난 썰;; 상상초월 의류매장 알바 리뷰ㅣ워크맨 ep.24,워크맨이 와썹맨보다 더 성장한게 신기하네
100,*혈압주의* 옷가게 알바하다가 최악의 변태진상(손놈) ??만난 썰;; 상상초월 의류매장 알바 리뷰ㅣ워크맨 ep.24,"제작진 분들이 알바생한테 옷 강매하는거  같아서
보란듯이 엿 좀 먹으라고 일부러 알바비에서 뺀듯  "
101,*혈압주의* 옷가게 알바하다가 최악의 변태진상(손놈) ??만난 썰;; 상상초월 의류매장 알바 리뷰ㅣ워크맨 ep.24,브랜드도 브랜드고 직원들도 별로네 무서워서 디스커버리는 구경도 못가겠음  
102,*혈압주의* 옷가게 알바하다가 최악의 변태진상(손놈) ??만난 썰;; 상상초월 의류매장 알바 리뷰ㅣ워크맨 ep.24,    뜨내기.. 미안하다..옷도 못 보냐  
103,*혈압주의* 옷가게 알바하다가 최악의 변태진상(손놈) ??만난 썰;; 상상초월 의류매장 알바 리뷰ㅣ워크맨 ep.24,뜨내기라니  2        
104,*혈압주의* 옷가게 알바하다가 최악의 변태진상(손놈) ??만난 썰;; 상상초월 의류매장 알바 리뷰ㅣ워크맨 ep.24,8:29 미쳤나밬     소프트웨어라고 하니까 해킹?이러넼  방심하다가 침나왔닼      
105,*혈압주의* 옷가게 알바하다가 최악의 변태진상(손놈) ??만난 썰;; 상상초월 의류매장 알바 리뷰ㅣ워크맨 ep.24,이편은 내지오측에서 광고로 워크맨한테 기획한거면 대실패인듯       기업이미지 급락..
