,title,content
68,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,that seoul ulsan daegu made my day    
69,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,6:34 이 분 꼭 잘되기를 판다들도 응원하겠습니다!   
70,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,6:36 에이핑크 나와서 넘 좋네요    감사합니다 성현님 화이팅 워크맨도 화이팅    
71,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,장성규 맨날 장난스런 모습만 보다가 이런 모습 보니깐 진짜 달라보인다   
72,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,6:10 현웃 뿜었네 아놔                         
73,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,4:28 영화 제목  가디언  입니당
74,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,10:19 딱봐도 일부러                     저렇게 자연스럽게 말을 끊어버리네
75,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,8:06 삼진 아웃
76,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,"이형은 이런 멘토프로그램 하나 잡으면 딱임 진심. 
지금 선넘규 컨셉으로 호감인 사람도 많지만 비호감을 사는 면도 없지않는데 이렇게 조언 해주고 스마트한 면들 계속 보이면 중화되서 쌉호감으로 롱런 가능할듯."
77,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,7:58 정말 질문 날카롭다 ... 장성규 다시보여
78,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,이번편 너무 좋다... 장성규 이 남자 정말   
79,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인, 서울대...? 서울대...?..  ..그와중 역시    장성규 스펙  면접까지   그와중에 이진아    진짜 닮았긴 하다 커엽 진지하다가도 웃긴게 성공하는 이유가 있구나..
80,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,7:57 멋있다 장성규
81,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,"이형 면접관빙의할때 진짜질문 예리하게잘한다.. 역시 방송인이라 경력과 순발력은 무시못하겠네  
나같으면 진짜 어버버버버버버 하다가 울면서 집갈듯..  "
82,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,Its my first seeing JSK serious. It feels very different
83,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,7:53 젊은이 드립 아놔      
84,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,너무공감가서 눈물이 난다   취준생들 힘냅시다 
85,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,"""미안해요"" 한마디가 귀에 박혀서 그것만 몇번을 돌려봤습니다. 저야 하루하루 살기도 힘든 중년이지만..... 다들 행복하셨으면 좋겠습니다. 진심이에요.. T.T"
86,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,진짜 저거를 보니깐 사회의 장벽이 높게만 느껴진다
87,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,6:10 킬링포인트     
88,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,"요즘 장성규씨한테 너무 꽂혔어요^^
인간적인 매력이 있어서 너무 좋아요. 이 매력 계속 쭈욱~~~~"
89,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,"모두가 내일 눈비비며 출근할 곳이
생기길 바라면서 "
90,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,서울 울산 대구                                                      이 밤에 배꼽잡고 웃네                                     
91,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,"피와 살이 되는 조언 남겨주는 면접관 컨셉 넘 맘에 드네요 
비정기적으로 이런 컨텐츠들 많이 제작해주셨으면 좋게어요!!"
92,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,2:40 자신감 좋으시네 부럽다  
93,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,혼내지마 혼내지마 하는데 어 일단 엎드리랰             겁나 빵터짐      
94,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,7:15 개빵터져서 다들 나 쳐다봤어 ///  개욱교
95,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,이런거 하지마        취준의 취도 꺼내지마 제발!!!!!!!! 위로 필요없어!!!!!
96,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,"대박 성규 리스펙
이렇게 진지한 사람인데
어쩜또 그리 선도 잘 넘는지"
97,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,5:42 이부분진짜 공감되네
98,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,6:10
99,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,8:34 에서 장성규님께서  다 쏟아부을 수 있는 시간을 제한 두는 것도 동기부여가 될 수 있다 라는 말이 무슨 뜻인가요?
100,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,eng sub please  
101,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,이번꺼 진짜 좋네 웃음도 잡고 진지하게 조언도 해주고 사람인 홍보도 되고     
102,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,1:52 김구라 : 너 마리텔 나오지마
103,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,"장성규씨 최고^^
편집자님도 재밌게 잘 편집하시네요"
104,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,And this is why i admire Jang Sung Kyu   
105,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,     이진아 뿜었다     장선규 넘 좋아여
106,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,장성규한테 공부할땐 공부하고 놀때는 노는 사람이다 라는 말이 가장 잘맞는듯?
107,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,           이진아따라하는거개웃기네   
108,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,장성규 멋있다   어쩜...  
109,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,서울 울산 대구 실화냐곸   
110,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,이진아      웃  곀                                                         
111,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,와 서울대 대답 미쳤네... 성규형 진짜 컨설팅하면 대박날듯
112,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,와     조회수머고  곧보람투브따라가겟네  
113,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,이번화는 진짜 더더 대박    
114,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,오 선넘규 예리한뎈  내공    
115,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,설대분 넘 귀엽다..  힐링캐네
116,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,5:23 언행불일치     
117,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,워크맨 영상 보면서 눈물난 건 처음   
118,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,0:07     
119,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,5:20 ? 목소리 이진아인데
120,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,"서 : 서울
울 : 울산
대 : 대구
                      넘무 귀여워요"
121,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,와..장성규 다시 봤다 멋있슴><
122,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,6:09                  
123,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,6:10 앜           컄    
124,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,"5:175:175:175:175:17
5:175:175:175:175:17
헉"
125,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,"서울대가 자랑거리 아니엿음 처음부터 서울대 나왔다가 얘기 못했겠지. 
장성규 조언 대에박"
126,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,이 형은 진짜 사람냄새나서 넘 조아~~
127,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,"호나  아....
    아이고 날강두야...."
128,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,왜 이번주 워크맨 안올라오나여  
129,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,이번 주 안 올라오는건가? 
130,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,진짜 워크맨 모든 화 중에서 장성규 제일 찰떡이었다
131,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,6:49 다시한번 생각해 보규??
132,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,미친 샤이        개터짐      케
133,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,와 적당히 위트있게 똑부러지게 말해줄건 하면서 웃음포인트는 잡고 가면서 멋지당.!
134,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,5:58 와 편집센스     목선 맞춰서 합성했네     
135,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,"""다 쏟아 부을 수 있는 시간을 제한을 두는 것도 스스로한테 동기부여가 되지않을까"""
136,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,왠지 이번영상 장성규님 쫌... 디게 멋있긴했다...
137,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,워크맨 편 중에 제일 장성규가 제일 빛나는 편이었다
